StudentID,SessionMinute,SimulatedTimeSec,ScenarioTemplate,Class,SimulationScenario,AF3 delta m,AF3 delta std,F7 delta m,F7 delta std,F3 delta m,F3 delta std,FC5 delta m,FC5 delta std,T7 delta m,T7 delta std,P7 delta m,P7 delta std,O1 delta m,O1 delta std,O2 delta m,O2 delta std,P8 delta m,P8 delta std,T8 delta m,T8 delta std,FC6 delta m,FC6 delta std,F4 delta m,F4 delta std,F8 delta m,F8 delta std,AF4 delta m,AF4 delta std,AF3 theta m,AF3 theta std,F7 theta m,F7 theta std,F3 theta m,F3 theta std,FC5 theta m,FC5 theta std,T7 theta m,T7 theta std,P7 theta m,P7 theta std,O1 theta m,O1 theta std,O2 theta m,O2 theta std,P8 theta m,P8 theta std,T8 theta m,T8 theta std,FC6 theta m,FC6 theta std,F4 theta m,F4 theta std,F8 theta m,F8 theta std,AF4 theta m,AF4 theta std,AF3 alpha m,AF3 alpha std,F7 alpha m,F7 alpha std,F3 alpha m,F3 alpha std,FC5 alpha m,FC5 alpha std,T7 alpha m,T7 alpha std,P7 alpha m,P7 alpha std,O1 alpha m,O1 alpha std,O2 alpha m,O2 alpha std,P8 alpha m,P8 alpha std,T8 alpha m,T8 alpha std,FC6 alpha m,FC6 alpha std,F4 alpha m,F4 alpha std,F8 alpha m,F8 alpha std,AF4 alpha m,AF4 alpha std,AF3 beta m,AF3 beta std,F7 beta m,F7 beta std,F3 beta m,F3 beta std,FC5 beta m,FC5 beta std,T7 beta m,T7 beta std,P7 beta m,P7 beta std,O1 beta m,O1 beta std,O2 beta m,O2 beta std,P8 beta m,P8 beta std,T8 beta m,T8 beta std,FC6 beta m,FC6 beta std,F4 beta m,F4 beta std,F8 beta m,F8 beta std,AF4 beta m,AF4 beta std
8,11,600,good_profile,high_attention,high_attention,2540.937569,58.170434,2541.555230,63.672111,2522.925735,61.436468,2559.531110,65.352205,2517.333616,84.739561,2546.080271,80.393126,2545.478895,50.181433,2583.256231,48.526327,2552.993087,72.578886,2564.697258,60.517554,2509.175008,49.898803,2497.719469,72.792847,2512.525797,60.862368,2510.099898,54.320367,9.818232,0.220771,10.043922,0.236080,10.039085,0.210855,9.982325,0.238609,9.512677,0.227336,9.962227,0.230605,9.960326,0.243774,9.810982,0.243219,9.830433,0.190442,9.877515,0.239539,9.800872,0.242191,9.782996,0.184906,9.825056,0.219789,10.058837,0.223242,16.271114,0.388582,15.746118,0.385042,16.110582,0.409399,15.797955,0.350682,16.009617,0.403640,16.053329,0.480184,15.923497,0.480297,16.246870,0.387393,15.594512,0.419707,16.246380,0.380565,16.194245,0.299104,15.872368,0.281531,15.794159,0.420294,15.725683,0.342880,45.412028,1.266657,43.787380,1.122207,43.497008,1.122465,44.031863,0.919283,44.051243,1.213889,45.397999,0.883624,45.243576,1.191755,45.861806,1.074012,45.657360,0.928731,45.492414,0.994845,45.046157,1.303246,45.466185,1.153708,44.634690,1.176081,43.988838,1.234009
8,12,660,good_profile,high_attention,high_attention,2590.746263,54.521212,2473.033781,71.585012,2562.544203,77.256464,2600.177034,56.963057,2560.264495,68.053570,2576.476941,39.514036,2569.259419,43.550165,2614.185378,66.041550,2569.550091,50.180977,2546.161137,53.590058,2500.627705,59.020759,2504.835137,75.984370,2483.137178,67.483914,2534.282985,62.665280,10.182962,0.224351,10.444346,0.248832,10.324770,0.284539,10.582554,0.316612,10.070635,0.230837,10.307814,0.193559,10.528704,0.271250,10.208001,0.237117,10.063824,0.246592,10.280537,0.220836,10.114223,0.201072,10.325732,0.296168,10.119703,0.224484,10.225674,0.261809,16.390597,0.334312,15.989633,0.453523,16.369105,0.374549,16.260631,0.395899,16.257150,0.326842,16.589516,0.365593,16.171747,0.342625,16.746567,0.415466,16.084263,0.375425,16.376911,0.458024,16.428945,0.464572,16.326499,0.401518,16.103392,0.307199,15.989941,0.488899,44.895700,1.030578,44.010989,0.906043,43.359597,1.096739,43.123660,0.888120,43.406855,1.128450,45.937592,1.055367,44.695080,0.962004,45.237743,1.051529,45.270979,1.138346,44.928544,1.179876,44.684474,1.144422,45.028768,1.187233,44.064310,0.907477,43.236634,1.242995
8,13,720,good_profile,high_attention,high_attention,2607.922855,49.460589,2575.734198,62.658787,2563.739275,55.023044,2639.590377,52.388089,2590.740050,59.767538,2634.262093,66.371199,2632.121340,65.550167,2672.133852,62.860679,2595.206324,49.332267,2625.655497,61.078429,2568.689068,87.603600,2569.441732,58.091209,2602.301314,78.262504,2598.417413,55.354002,10.643817,0.252589,10.762816,0.262432,10.754474,0.288519,10.847996,0.222436,10.517152,0.216785,10.657349,0.251032,10.850267,0.322596,10.696127,0.231730,10.513641,0.199698,10.736493,0.303912,10.559342,0.289115,10.825805,0.312481,10.453678,0.230789,10.688340,0.267132,17.218354,0.312419,16.890396,0.403015,17.022083,0.402767,17.108924,0.288636,16.958722,0.451829,17.221230,0.318566,16.970167,0.410692,17.376696,0.446375,16.945320,0.470108,17.121332,0.330503,17.319795,0.519774,17.001652,0.302640,16.676405,0.310754,16.688386,0.400879,45.034583,0.941174,44.035698,0.818057,43.465859,0.690317,43.100693,1.047096,43.208163,0.852071,45.423280,0.955146,44.465984,0.998341,44.780316,1.104901,44.294114,1.433020,44.705821,1.202521,44.054291,1.002486,45.060851,0.804010,43.894869,0.915063,43.447465,0.950733
8,14,780,good_profile,high_attention,high_attention,2599.180610,70.847183,2523.971006,52.398950,2595.755181,51.133979,2639.302130,50.039798,2591.473996,61.777008,2651.055242,63.941964,2630.610999,54.811175,2659.019902,66.530292,2612.038589,55.541866,2630.295525,62.285348,2594.330413,68.275574,2530.055612,56.836343,2611.289185,55.957637,2593.709385,53.896192,10.708332,0.198019,10.953165,0.226370,11.128879,0.363784,11.138582,0.192034,10.801845,0.245907,10.966431,0.297684,11.120139,0.335136,10.893665,0.340078,10.717251,0.281759,11.031363,0.254658,11.027587,0.249472,11.005296,0.303808,10.771518,0.198453,10.893607,0.275608,17.875118,0.484047,17.642023,0.411662,17.770288,0.432920,17.652112,0.393790,17.817851,0.350485,17.789377,0.393360,17.531712,0.492821,17.986508,0.387492,17.588726,0.489183,17.903474,0.470054,17.898358,0.434585,17.651434,0.366983,17.411728,0.419773,17.135850,0.398208,43.913488,1.014846,43.575347,1.050018,43.081401,0.758514,42.730644,0.860787,43.125594,1.079452,44.558805,0.809014,43.301572,0.971271,43.609363,0.793911,43.214691,0.995308,44.066935,1.206032,43.641708,0.807319,44.224316,0.950552,43.393856,1.155663,42.229143,1.093947
8,15,840,good_profile,high_attention,high_attention,2644.196142,39.069125,2543.502630,50.049333,2616.607250,49.974374,2616.729419,66.292832,2570.398536,81.918046,2642.627685,50.497385,2582.096890,57.272553,2639.535970,62.503973,2593.735993,64.427626,2606.868235,67.380871,2579.263645,74.121185,2528.475367,69.613813,2625.369284,69.375246,2543.313502,83.257872,11.468860,0.298050,11.519686,0.258378,11.571684,0.233620,11.735682,0.258714,11.272460,0.222590,11.375039,0.303177,11.606077,0.290741,11.427598,0.279619,11.185000,0.265861,11.463952,0.263788,11.218034,0.212891,11.468088,0.195778,11.276045,0.202550,11.325452,0.279052,18.640816,0.472955,18.211412,0.332570,18.364093,0.509424,18.090689,0.450187,18.125748,0.553468,18.399560,0.385733,18.117242,0.391674,18.281859,0.422941,17.899614,0.478321,18.396879,0.435720,18.481585,0.456602,18.157845,0.398821,18.127122,0.433606,18.210061,0.530516,43.600057,0.923905,43.358648,0.873081,42.553900,1.173845,42.711268,0.882737,43.086564,0.730932,44.640228,1.311636,43.890016,1.105019,44.171429,1.031130,44.168067,0.855412,43.016861,1.353941,44.084501,1.317353,43.548486,0.869929,42.929849,1.081054,42.798461,1.221363
8,16,900,good_profile,medium_attention,medium_attention,2572.774341,61.267018,2532.444342,53.344516,2549.744855,47.778006,2572.960391,53.529919,2490.989544,49.647755,2568.507109,81.483117,2560.670770,70.244636,2584.402510,55.668025,2563.835131,56.849910,2585.221541,60.759427,2536.130386,67.448328,2487.555864,65.461228,2511.351082,56.471160,2475.029722,53.850931,11.631342,0.257870,12.020398,0.297530,11.823736,0.198136,11.994363,0.314799,11.590670,0.302533,11.888565,0.271363,11.938126,0.317303,11.875915,0.312257,11.563118,0.275988,11.913573,0.212625,11.623602,0.252326,11.905216,0.241021,11.689710,0.288717,11.873381,0.423411,19.628176,0.307256,19.448940,0.407286,19.862925,0.497925,19.338992,0.488016,19.403968,0.463268,19.598328,0.387270,19.294089,0.444412,19.786292,0.487336,19.103656,0.471139,19.265907,0.452668,19.829577,0.489381,19.051552,0.475532,19.277584,0.379745,19.140041,0.420542,43.603955,0.860754,43.407578,1.087858,43.209627,0.817677,42.096812,0.825052,42.564317,1.256568,44.483257,1.056142,43.650301,0.968811,44.147567,1.190377,43.752220,0.854739,43.297271,1.039835,43.753756,0.742728,44.082380,1.117511,42.798417,1.049753,42.737429,0.864267
8,17,960,good_profile,medium_attention,medium_attention,2613.532033,62.366733,2541.396692,47.278959,2578.175979,42.685618,2581.001760,44.947857,2517.520173,35.052794,2588.027960,54.559599,2578.865783,50.824171,2578.281676,41.156634,2614.487898,69.129352,2579.397549,60.231063,2564.249408,62.383089,2483.777351,63.735163,2521.787589,51.885462,2551.053149,63.434178,12.185567,0.313026,12.371132,0.319626,12.171987,0.382093,12.576049,0.211695,12.093981,0.343848,12.363321,0.401488,12.432824,0.339240,12.404408,0.332903,12.026314,0.296861,12.285387,0.341364,12.163732,0.332517,12.244853,0.306024,12.053526,0.260081,12.264288,0.259774,20.479237,0.537327,20.087653,0.500070,20.460418,0.457387,20.121080,0.485173,20.633705,0.419764,20.358975,0.488392,20.290874,0.491677,20.433493,0.572363,19.942570,0.554818,20.332899,0.515587,20.627741,0.474894,20.257704,0.374747,20.137077,0.424997,19.914813,0.390034,43.124667,1.196413,42.817665,0.991717,42.286187,0.920342,41.865733,0.948381,42.651600,0.938492,43.459384,1.264064,42.892311,1.013257,43.641923,0.945532,44.198539,0.798292,42.927304,0.968447,43.093650,1.007993,43.501523,0.846764,42.203776,1.106166,42.159993,1.233403
8,18,1020,good_profile,medium_attention,medium_attention,2579.037793,63.785888,2518.419350,73.287591,2523.528180,74.952568,2583.322503,59.930419,2524.939103,59.859068,2540.946779,62.011335,2558.868945,49.097759,2565.353959,69.183510,2572.620554,57.078119,2591.980836,75.292083,2524.407337,49.378432,2499.901933,58.236091,2521.437635,45.485286,2514.173323,60.687827,12.457391,0.265427,12.635589,0.304006,12.734147,0.299438,12.924381,0.370217,12.377011,0.301737,12.562225,0.259702,12.633663,0.321102,12.619955,0.257737,12.462918,0.260866,12.633403,0.296127,12.523146,0.289814,12.729053,0.343836,12.377517,0.408954,12.619246,0.303998,21.151237,0.451802,20.869598,0.453162,21.058506,0.516608,20.568398,0.473354,21.015799,0.458255,20.905162,0.589516,20.641990,0.454568,21.172345,0.538369,20.358455,0.335796,21.037729,0.457186,21.241718,0.582253,20.550969,0.495973,20.549240,0.454223,20.428415,0.659986,43.226039,0.858273,43.305516,0.960653,41.772009,1.170844,41.641995,1.095743,42.202695,1.415117,42.949671,0.979646,43.025889,1.074459,43.731294,0.928537,44.020122,0.916864,42.972514,0.979614,43.922464,0.822545,43.695330,1.365837,42.166834,0.836293,42.071933,0.955533
8,19,1080,good_profile,medium_attention,medium_attention,2638.026870,67.722489,2541.638312,50.013273,2625.418989,68.625153,2590.762631,70.905397,2594.732105,50.351803,2605.760147,59.957140,2626.151366,49.091252,2625.172462,53.297768,2612.335808,58.646034,2583.821463,50.347325,2541.860030,63.455295,2543.676887,73.573849,2559.154666,48.103360,2581.393756,56.983165,12.907844,0.315610,13.053531,0.356650,13.031568,0.282214,13.216791,0.222921,12.809143,0.295896,13.087847,0.281369,13.012402,0.416173,12.896596,0.316905,12.653965,0.321104,12.932874,0.216525,12.852646,0.274229,13.132321,0.344147,12.862912,0.275229,12.975145,0.301757,21.440648,0.575091,21.223469,0.556650,21.666650,0.444710,21.138479,0.435001,21.461153,0.450093,21.511075,0.486188,21.257209,0.550659,21.651511,0.618377,20.810795,0.528236,21.303587,0.614149,21.755099,0.546170,20.978110,0.565932,20.851509,0.442199,20.756080,0.478260,42.867618,0.864368,43.313188,0.881455,41.390202,0.907892,41.799859,0.740172,42.630476,1.253037,43.204859,0.796796,43.079130,1.044937,43.848834,0.869195,43.200026,1.301574,42.670495,1.225097,43.588532,1.001805,42.814518,1.162536,42.357812,0.862079,41.367810,0.698606
8,20,1140,good_profile,medium_attention,medium_attention,2541.975717,69.602705,2525.512108,59.512014,2590.041220,56.066630,2602.340137,58.885660,2558.270135,57.085318,2556.650536,50.449259,2572.837916,68.843609,2568.821280,69.725699,2557.822156,56.580409,2590.846479,49.114904,2527.169137,66.306040,2529.288049,61.053438,2546.632367,60.125439,2531.115009,65.494188,12.974041,0.289694,13.318800,0.326356,13.299081,0.225603,13.552351,0.283399,12.926634,0.325398,13.209469,0.240420,13.440646,0.297536,13.334711,0.270733,12.988973,0.284241,13.306430,0.245141,13.178115,0.258933,13.389096,0.190547,13.028375,0.330660,13.247077,0.310960,22.071707,0.459928,21.285688,0.380698,21.549824,0.593902,21.485167,0.441851,21.707827,0.540255,21.798742,0.569796,21.453301,0.369044,21.875126,0.586812,21.277366,0.538482,21.708427,0.424092,21.937229,0.552959,21.350315,0.491683,21.541888,0.533033,21.414134,0.524584,42.420728,0.749871,42.612920,0.972179,41.058697,1.061682,41.532497,0.782867,42.029394,1.169990,43.234559,1.041390,42.540776,1.221471,43.193263,0.983200,43.136876,0.872185,42.605640,0.884756,43.371719,1.108029,42.958957,1.166233,41.474762,0.685967,41.788870,0.899654
